text,author,book
But I wanted above all to make a good kid out of him and I focused everything on raising him that way.,Banana Yoshimoto,Kitchen
"And you know, he is.",Banana Yoshimoto,Kitchen
A good kid.,Banana Yoshimoto,Kitchen
"""""I know.",Banana Yoshimoto,Kitchen
"""""You're a good kid, too.""",Banana Yoshimoto,Kitchen
She beamed.Her power was the brilliance of her charm and it had brought her to where she was now.,Banana Yoshimoto,Kitchen
I had the feeling that neither her wife nor her son could diminish it.,Banana Yoshimoto,Kitchen
"That quality must have condemned her to an ice-cold loneliness.She said, munching cucumbers, ""You know, a lot of people say things they don't mean.",Banana Yoshimoto,Kitchen
But I'm serious: I want you to stay here as long as you like.,Banana Yoshimoto,Kitchen
"You're a good kid, and having you here makes me truly happy.",Banana Yoshimoto,Kitchen
I understand what it's like to be hurt and to have nowhere to go.,Banana Yoshimoto,Kitchen
"Please, stay with us and don't worry about anything.",Banana Yoshimoto,Kitchen
Okay?,Banana Yoshimoto,Kitchen
"""She emphasized her words by looking deep into my eyes."".",Banana Yoshimoto,Kitchen
.,Banana Yoshimoto,Kitchen
.,Banana Yoshimoto,Kitchen
"Naturally, I'll pay rent and everything,"" I said, desperately moved.",Banana Yoshimoto,Kitchen
My chest was full to bursting.,Banana Yoshimoto,Kitchen
"""But yes, till I find another place to live, I'd really appreciate your putting me up.",Banana Yoshimoto,Kitchen
"""""Of course, of course, think nothing of it.",Banana Yoshimoto,Kitchen
"But instead of rent, just make us soupy rice once in a while.",Banana Yoshimoto,Kitchen
"Yours is so much better than Yuichi's,"" she said, smiling.To live alone with an old person is terribly nerve-racking, and the healthier he or she is, the more one worries.Actually, when I lived with my grandmother this didn't occur to me; I enjoyed it.",Banana Yoshimoto,Kitchen
"But looking back, I can't help thinking that deep down I was always, at all times, afraid:""Grandma's going to die.",Banana Yoshimoto,Kitchen
"""When I came home, my grandmother would come out of the Japanese-style room where the TV was and say,""Welcome home.""",Banana Yoshimoto,Kitchen
If I came in late I always brought her sweets.,Banana Yoshimoto,Kitchen
She was a pretty relaxed grandmother and never gave me a hard time if I told her I was going to sleep over somewhere or whatever.,Banana Yoshimoto,Kitchen
"We would spend a little time together before bed, sometimes drinking coffee, sometimes green tea, eating cake and watching TV.In my grandmother's room, which hadn't changed since I was little, we would tell each other silly gossip, talk about TV stars or what had happened that day; we talked about whatever.",Banana Yoshimoto,Kitchen
"I think she even told me about Yuichi during those times.No matter how dreamlike a love I have found myself in, no matter how delightfully drunk I have been, in my heart KITCHENI was always aware that my family consisted of only one other person.The space that cannot be filled, no matter how cheerfully a child and an old person are living together—the deathly silence that, panting in a corner of the room, pushes its way in like a shudder.",Banana Yoshimoto,Kitchen
"I felt it very early, although no one told me about it.I think Yuichi did, too.When was it I realized that, on this truly dark and solitary path we all walk, the only way we can light is our own?",Banana Yoshimoto,Kitchen
"Although I was raised with love, I was always lonely.Someday, without fail, everyone will disappear, scattered into the blackness of time.",Banana Yoshimoto,Kitchen
I've always lived with that knowledge rooted in my being: perhaps that's why Yuichi's way of reacting to things seemed natural to me.And that's why I rushed into living with them.I gave myself permission to be lazy until May.,Banana Yoshimoto,Kitchen
I was in paradise.,Banana Yoshimoto,Kitchen
"I still went to my part-time job, but after that I would clean house, watch TV, bake cakes: I lived like a housewife.Little by little, light and air came into my heart.",Banana Yoshimoto,Kitchen
"I was thrilled.What with Yuichi's school and job, and Eriko's working at night, the three of us were almost never home at the same time.",Banana Yoshimoto,Kitchen
At first I would get tired.,Banana Yoshimoto,Kitchen
"I wasn't used to sleeping in the living room, and I was constantly coming and going between the Tanabes' and the old apartment to get things in order, but I soon got used to it.I loved the Tanabes' sofa as much as I loved their kitchen.",Banana Yoshimoto,Kitchen
I came to crave sleeping on it.,Banana Yoshimoto,Kitchen
"Listening to the quiet breathing of the plants, sensing the night view through the curtains, I slept like a baby.",Banana Yoshimoto,Kitchen
There wasn't anything more I wanted.,Banana Yoshimoto,Kitchen
"I was happy.I've always been like that—if I'm not pushed to the brink, I won't move.",Banana Yoshimoto,Kitchen
This time it was the same.,Banana Yoshimoto,Kitchen
"For having been granted such a warm bed after finding myself in the direst straits, I thanked the gods—whether they existed or not—with all my heart.One day I went back to the old apartment to take care of the last of my things.",Banana Yoshimoto,Kitchen
"When I opened the door, I shuddered.",Banana Yoshimoto,Kitchen
"It was like coming back to a stranger's house.Cold and dark, not a sigh to be heard.",Banana Yoshimoto,Kitchen
"Everything there, which should have been so familiar, seemed to be turning away from me.",Banana Yoshimoto,Kitchen
"I entered gingerly, on tiptoe, feeling as though I should ask permission.When my grandmother died, time died, too, in this apartment.",Banana Yoshimoto,Kitchen
The reality of that fact was immediate.,Banana Yoshimoto,Kitchen
There was nothing I could do to change it.,Banana Yoshimoto,Kitchen
"Other than turning around and leaving, there was only one thing to do—humming a tune, I began to scrub the refrigerator.Just then the telephone rang.I picked up the receiver, knowing who it would be.",Banana Yoshimoto,Kitchen
It was Sotaro.,Banana Yoshimoto,Kitchen
He was my old .,Banana Yoshimoto,Kitchen
.,Banana Yoshimoto,Kitchen
.,Banana Yoshimoto,Kitchen
boyfriend.,Banana Yoshimoto,Kitchen
"We broke up about the time my grandmother's illness got bad.KITCHEN""Hello?",Banana Yoshimoto,Kitchen
"Mikage?""",Banana Yoshimoto,Kitchen
The sound of his voice made me want to weep with nostalgia.,Banana Yoshimoto,Kitchen
"""Long time no see!""",Banana Yoshimoto,Kitchen
I cried out joyfully.,Banana Yoshimoto,Kitchen
We were beyond displays of shyness.,Banana Yoshimoto,Kitchen
"""Yeah, well, you haven't been coming to classes, so I started wondering what was wrong and I asked around.They told me your grandmother had died.",Banana Yoshimoto,Kitchen
I was shocked.. .,Banana Yoshimoto,Kitchen
.,Banana Yoshimoto,Kitchen
"That's really rough.""""Yes.",Banana Yoshimoto,Kitchen
So I've been pretty busy.,Banana Yoshimoto,Kitchen
"""""Can you come out now?""""Sure.",Banana Yoshimoto,Kitchen
"""As we decided where to meet, I looked up at the window.",Banana Yoshimoto,Kitchen
The sky outside was a dull gray.,Banana Yoshimoto,Kitchen
Waves of clouds were being pushed around by the wind with amazing force.In this world there is no place for sadness.,Banana Yoshimoto,Kitchen
"No place; not one.Sotaro loved parks.Green places, open spaces, the outdoors—he loved all of that, and at school he was often to be found in the middle of a garden or sitting on a bench beside a playground.",Banana Yoshimoto,Kitchen
The fact that if you wanted to find Sotaro you'd find him amid greenery had entered into university lore.,Banana Yoshimoto,Kitchen
He was planning to do some kind of work with plants.For some reason I keep getting connected to men who have something to do with plants.We were the very picture of a student couple in my happier days (Sotaro is always cheerful).,Banana Yoshimoto,Kitchen
"Because of his obsession we would plan to meet outside even in the middle of winter, but I was late so often that we found a compromise meeting place.",Banana Yoshimoto,Kitchen
"We hit on a ridiculously large coffee shop on the edge of the park.So this day, too, there was Sotaro, sitting in the seat nearest the park in that large coffee shop, looking out the window.",Banana Yoshimoto,Kitchen
"Outside, against the backdrop of the entirely overcast sky, the trees trembled in the wind, rustling.",Banana Yoshimoto,Kitchen
"I made my way over to him, snaking around the comings and goings of the waitresses.",Banana Yoshimoto,Kitchen
"He smiled when he saw me.I sat down across from him and said, ""I wonder if it's going to rain.",Banana Yoshimoto,Kitchen
"""""Naah, it's clearing up, don't you think?",Banana Yoshimoto,Kitchen
"Funny, isn't it„we haven't seen each other in all this time and we talk about the weather.""",Banana Yoshimoto,Kitchen
"His smiling face put me at ease.It's so great, I thought, having tea in the afternoon with someone you really feel at home with.",Banana Yoshimoto,Kitchen
"I knew how wildly he tosses in his sleep, how much milk and sugar he takes in his coffee.",Banana Yoshimoto,Kitchen
"I knew his face in front of the mirror, insanely serious, as he tries to tame his mop of unruly hair with the hair dryer.",Banana Yoshimoto,Kitchen
"Then I thought, if we were still together I would be worrying about how I've just chipped the nail polish on my right hand scrubbing the refrigerator.In the middle of gossipy chitchat, as if suddenly remembering something, he changed the subject.",Banana Yoshimoto,Kitchen
"""I hear you're living with that Tanabe guy.",Banana Yoshimoto,Kitchen
"""That startled me.",Banana Yoshimoto,Kitchen
I was so surprised I let my cup tilt sideways and spilled my tea into the saucer.,Banana Yoshimoto,Kitchen
"""It's the talk of the school.",Banana Yoshimoto,Kitchen
"Don't tell me you hadn't heard?""",Banana Yoshimoto,Kitchen
"he said, looking upset but still smiling.",Banana Yoshimoto,Kitchen
"""I just didn't know that you knew.",Banana Yoshimoto,Kitchen
What happened?,Banana Yoshimoto,Kitchen
"""24KITCHEN""Tanabe's girlfriend—or should I say former girlfriend?—anyway, she slapped him.",Banana Yoshimoto,Kitchen
"In the cafeteria.""""What?",Banana Yoshimoto,Kitchen
Because of me?,Banana Yoshimoto,Kitchen
"""""Seems that way.",Banana Yoshimoto,Kitchen
"But you two must be pretty cozy.That's what I hear, anyway.""""Really?",Banana Yoshimoto,Kitchen
"It's the first I've heard of it,"" I said.",Banana Yoshimoto,Kitchen
"""But you're living with him, aren't you?",Banana Yoshimoto,Kitchen
"""""His mother lives there too!""",Banana Yoshimoto,Kitchen
"(All right, ""mother""wasn't strictly correct, but .",Banana Yoshimoto,Kitchen
.,Banana Yoshimoto,Kitchen
".)""What?!",Banana Yoshimoto,Kitchen
"Don't He to me!""",Banana Yoshimoto,Kitchen
"Sotaro said in a loud voice.In the old days I loved him for his lively frankness, but right now it struck me as obnoxious, and I was only mortified.",Banana Yoshimoto,Kitchen
"""This Tanabe guy,"" he said, ""I hear he's pretty weird.",Banana Yoshimoto,Kitchen
"""""I wouldn't know,"" I said.",Banana Yoshimoto,Kitchen
"""I hardly ever see him... and we don't talk much.",Banana Yoshimoto,Kitchen
They just took me in like they would a dog.,Banana Yoshimoto,Kitchen
It's not that he especially likes me or anything.,Banana Yoshimoto,Kitchen
So I don't know anything about him.,Banana Yoshimoto,Kitchen
And I had no idea about that stupid incident.,Banana Yoshimoto,Kitchen
"""""It's just that I often don't understand who you like, or love, or whatever,"" said Sotaro.",Banana Yoshimoto,Kitchen
"""In any case it seems like a good thing for you.",Banana Yoshimoto,Kitchen
How long are you going to stay there?,Banana Yoshimoto,Kitchen
"""""I don't know.",Banana Yoshimoto,Kitchen
"""""Well, hadn't you better decide?""",Banana Yoshimoto,Kitchen
"he said, laughing.",Banana Yoshimoto,Kitchen
"""I intend to,"" I answered.On the way home we walked through the park.",Banana Yoshimoto,Kitchen
There was a good view of the Tanabes' building through the trees.,Banana Yoshimoto,Kitchen
"""That's where I live,"" I said, pointing it out.",Banana Yoshimoto,Kitchen
"""How great—right next to the park.",Banana Yoshimoto,Kitchen
"If I lived there I'd get up every morning at five and take a walk.""",Banana Yoshimoto,Kitchen
Sotaro smiled.,Banana Yoshimoto,Kitchen
"He was very tall, and I was always looking up at him.",Banana Yoshimoto,Kitchen
"Glancing at his profile, I thought, if I were with him, he would ... he would grab me by the hair, force me to decide on an apartment, and pull me kicking and screaming back to school.I loved his hearty robustness, I thirsted after it, but in spite of that I couldn't keep pace with it, and it made me hate myself.",Banana Yoshimoto,Kitchen
"In the old days.He was the eldest son of a large family; without being aware of it he got his sunny outlook from them, and I had been drawn to it.",Banana Yoshimoto,Kitchen
"But what I needed now was the Tanabes'strange cheerfulness, their tranquility, and I didn't even consider trying to explain that to him.",Banana Yoshimoto,Kitchen
"It wasn't especially necessary, and I knew it would be impossible anyway.When I got together with Sotaro, it was always like that.Just being myself made me terribly sad.",Banana Yoshimoto,Kitchen
"""Well, bye.",Banana Yoshimoto,Kitchen
"""From deep in my heart, my eyes asked the question: Before it's too late, do you still feel anything for me?",Banana Yoshimoto,Kitchen
"""Chin up, kid!""",Banana Yoshimoto,Kitchen
"He smiled, but the answer was clear in his own eyes.",Banana Yoshimoto,Kitchen
"""Okay,"" I said, and waving, we parted.",Banana Yoshimoto,Kitchen
