text,author,book
"As she served it, she kept breaking into an obnoxious smirk.",Natsume Soseki,Botchan
Outrageous!,Natsume Soseki,Botchan
"What did she think she was gawking at, some kind of stage show?",Natsume Soseki,Botchan
"Even a face like mine was a lot more impressive sight than hers was, that much was for sure.",Natsume Soseki,Botchan
"I had been intending to wait until after she was through serving to hand over my tip, but I was feeling so angry I just took out a five-yen bill right then and there and told her to take it to the office.",Natsume Soseki,Botchan
She gave me a strange look.,Natsume Soseki,Botchan
After I finished breakfast I set out for the school right away.,Natsume Soseki,Botchan
My shoes had been left unshined.I had a pretty clear idea of how to get to the school since I had gone there in the rickshaw the day before.,Natsume Soseki,Botchan
Just a couple of turns and I was right at the gate.,Natsume Soseki,Botchan
"The pathway from the gate to the school entrance was paved with slabs of granite, and the noise the rickshaw made as it rattled over them had been hard to take.",Natsume Soseki,Botchan
As I was walking along I had seen lots of students in their heavy black uniforms; now they were all streaming through this gate.,Natsume Soseki,Botchan
"Some of them were taller than I was, and they looked stronger, too.",Natsume Soseki,Botchan
"When it hit me that I was supposed to be teaching kids like them, it made me feel kind of uneasy.",Natsume Soseki,Botchan
I presented my name card and was ushered into the Principal’s office.,Natsume Soseki,Botchan
"The Principal had a thin mustache, a dark complexion, and big eyes that made him look like a badger.",Natsume Soseki,Botchan
His manner was horribly stuffy.,Natsume Soseki,Botchan
He urged me to do my best and then solemnly handed me a Certificate of Appointment with a huge seal stamped on it.,Natsume Soseki,Botchan
"(Later, when I was on the boat on my way back to Tokyo, I took this certificate, crumpled it up, and pitched it into the sea.)",Natsume Soseki,Botchan
"Next, he told me that he was going to present me to the rest of the teaching staff, and that I should display my Certificate personally to each of them.",Natsume Soseki,Botchan
What a lot of bother!,Natsume Soseki,Botchan
"It would have been less trouble just to hang it up in the faculty room for a couple of days.The entire faculty wouldn’t be assembling in the staff room until the first-period bugle sounded, which wouldn’t be for a while yet.",Natsume Soseki,Botchan
"The Principal pulled out his pocket watch, gave it a glance, and announced that he planned to have a long, leisurely talk with me later on, but to begin with he wanted me to understand the main points in a general way; then launched into a lengthy discourse on the Spirit of Education.",Natsume Soseki,Botchan
"I just stood there more or less taking it in, of course, but as he droned on I began to think that I had let myself in for a lot of trouble by coming here.",Natsume Soseki,Botchan
There was no way I could do what this Principal was expecting.,Natsume Soseki,Botchan
"Telling a reckless character like me that I was to be a role model for the students, and that I would be required to conduct myself in such a way that I would be looked up to by everyone in the school, and that a true educator is one who not only imparts knowledge but exerts a positive moral influence in his personal life – this was asking for a lot more than he had any reasonable right to expect.",Natsume Soseki,Botchan
Did he really think that anyone of such distinction was going to come all the way out to some country town like this for forty yen a month?,Natsume Soseki,Botchan
"It had always seemed to me that all people are pretty much the same, and if something gets them angry enough they’re bound to get themselves into a fight or two.",Natsume Soseki,Botchan
"At this rate, though, I’d just have to hold my tongue; in fact, I could hardly even go out for a walk!",Natsume Soseki,Botchan
"If the assignment was so demanding, they should have explained exactly what was involved before they’d hired me.",Natsume Soseki,Botchan
"I don’t like lying, so there was no way out of it: I just had to face the fact that I’d come here based on a misapprehension, and make up my mind to give up the job and head for home right away.",Natsume Soseki,Botchan
"Now that I’d given the people at the inn that five-yen bill, all I had left was nine yen and change – not enough to get me back to Tokyo.",Natsume Soseki,Botchan
What a blunder that tip had been!,Natsume Soseki,Botchan
"Even with only nine yen, though, things would work out one way or another.",Natsume Soseki,Botchan
"Even if it wasn’t enough to cover my trip home, it was still better than lying.When I informed the Principal that I couldn’t possibly live up to the expectations he had for me and was therefore returning my Certificate of Appointment, he blinked those badger eyes of his and gazed into my face for a few moments.",Natsume Soseki,Botchan
"Then he laughed and said that what he had been talking about before was simply his ideal, and he was well aware that I wouldn’t be able to live up to it so there was no need for me to worry.",Natsume Soseki,Botchan
"Well, if he was so sure of this all along, why did he have to intimidate me with that speech to begin with?By and by the bugle sounded and we could hear a wave of boisterous noise from the classrooms.",Natsume Soseki,Botchan
"The Principal said that the teachers should all be assembled in the faculty room by now, so I followed behind him and went in.",Natsume Soseki,Botchan
"They were all sitting at their desks, which were lined up along the walls of the long, narrow room.",Natsume Soseki,Botchan
"As soon as I entered they all turned to look at me, as if by some prearranged agreement.",Natsume Soseki,Botchan
Did they think I was going to put on some kind of show for them?,Natsume Soseki,Botchan
"I went around to each one, presented my Certificate for their inspection, and delivered a formal greeting, just as I had been instructed to do.",Natsume Soseki,Botchan
"Most of them just rose a little out of their seats and bowed, but some took the ceremony more seriously and actually accepted the Certificate when I offered it to them, made a show of reading it over, and solemnly handed it back.",Natsume Soseki,Botchan
It felt as if everybody was just play-acting.,Natsume Soseki,Botchan
By the time I got around to the fifteenth one – the physical education teacher – I was beginning to feel a bit on edge from having delivered the same greeting over and over again.,Natsume Soseki,Botchan
"Each of them only had to do this once, but I had to repeat it fifteen times.",Natsume Soseki,Botchan
"They should have tried giving a little thought to how it felt for the other person!One of the people I greeted as I was making my rounds was the Assistant Principal, but I didn’t catch his name.",Natsume Soseki,Botchan
"This Mr Something-or-Other was supposed to be a Bachelor of Arts, a genuine university graduate, which meant that he had to be an important person.",Natsume Soseki,Botchan
He spoke in a gentle voice that had a strangely feminine tone to it.,Natsume Soseki,Botchan
