text,author,book
"In the hall, he stretched his right hand far out towardsthe stairway as if out there, there were some supernatural forcewaiting to save him.Gregor realised that it was out of the question to let the chiefclerk go away in this mood if his position in the firm was not to beput into extreme danger.",Franz Kafka,Metamorphosis
"That was something his parents did notunderstand very well; over the years, they had become convinced thatthis job would provide for Gregor for his entire life, and besides,they had so much to worry about at present that they had lost sightof any thought for the future.",Franz Kafka,Metamorphosis
"Gregor, though, did think about thefuture.",Franz Kafka,Metamorphosis
"The chief clerk had to be held back, calmed down, convincedand finally won over; the future of Gregor and his family dependedon it!",Franz Kafka,Metamorphosis
If only his sister were here!,Franz Kafka,Metamorphosis
She was clever; she was alreadyin tears while Gregor was still lying peacefully on his back.,Franz Kafka,Metamorphosis
"Andthe chief clerk was a lover of women, surely she could persuade him;she would close the front door in the entrance hall and talk him outof his shocked state.",Franz Kafka,Metamorphosis
"But his sister was not there, Gregor wouldhave to do the job himself.",Franz Kafka,Metamorphosis
"And without considering that he stillwas not familiar with how well he could move about in his presentstate, or that his speech still might not - or probably would not -be understood, he let go of the door; pushed himself through theopening; tried to reach the chief clerk on the landing who,ridiculously, was holding on to the banister with both hands; butGregor fell immediately over and, with a little scream as he soughtsomething to hold onto, landed on his numerous little legs.",Franz Kafka,Metamorphosis
"Hardlyhad that happened than, for the first time that day, he began tofeel alright with his body; the little legs had the solid groundunder them; to his pleasure, they did exactly as he told them; theywere even making the effort to carry him where he wanted to go; andhe was soon believing that all his sorrows would soon be finally atan end.",Franz Kafka,Metamorphosis
He held back the urge to move but swayed from side to sideas he crouched there on the floor.,Franz Kafka,Metamorphosis
"His mother was not far away infront of him and seemed, at first, quite engrossed in herself, butthen she suddenly jumped up with her arms outstretched and herfingers spread shouting: ""Help, for pity's sake, Help!""",Franz Kafka,Metamorphosis
"The way sheheld her head suggested she wanted to see Gregor better, but theunthinking way she was hurrying backwards showed that she did not;she had forgotten that the table was behind her with all thebreakfast things on it; when she reached the table she sat quicklydown on it without knowing what she was doing; without even seemingto notice that the coffee pot had been knocked over and a gush ofcoffee was pouring down onto the carpet.",Franz Kafka,Metamorphosis
"""Mother, mother"", said Gregor gently, looking up at her.",Franz Kafka,Metamorphosis
"He hadcompletely forgotten the chief clerk for the moment, but could nothelp himself snapping in the air with his jaws at the sight of theflow of coffee.",Franz Kafka,Metamorphosis
"That set his mother screaming anew, she fled fromthe table and into the arms of his father as he rushed towards her.Gregor, though, had no time to spare for his parents now; the chiefclerk had already reached the stairs; with his chin on the banister,he looked back for the last time.",Franz Kafka,Metamorphosis
"Gregor made a run for him; hewanted to be sure of reaching him; the chief clerk must haveexpected something, as he leapt down several steps at once anddisappeared; his shouts resounding all around the staircase.",Franz Kafka,Metamorphosis
"Theflight of the chief clerk seemed, unfortunately, to put Gregor'sfather into a panic as well.",Franz Kafka,Metamorphosis
"Until then he had been relatively selfcontrolled, but now, instead of running after the chief clerkhimself, or at least not impeding Gregor as he ran after him,Gregor's father seized the chief clerk's stick in his right hand(the chief clerk had left it behind on a chair, along with his hatand overcoat), picked up a large newspaper from the table with hisleft, and used them to drive Gregor back into his room, stamping hisfoot at him as he went.",Franz Kafka,Metamorphosis
"Gregor's appeals to his father were of nohelp, his appeals were simply not understood, however much he humblyturned his head his father merely stamped his foot all the harder.Across the room, despite the chilly weather, Gregor's mother hadpulled open a window, leant far out of it and pressed her hands toher face.",Franz Kafka,Metamorphosis
"A strong draught of air flew in from the street towardsthe stairway, the curtains flew up, the newspapers on the tablefluttered and some of them were blown onto the floor.",Franz Kafka,Metamorphosis
"Nothing wouldstop Gregor's father as he drove him back, making hissing noises athim like a wild man.",Franz Kafka,Metamorphosis
Gregor had never had any practice in movingbackwards and was only able to go very slowly.,Franz Kafka,Metamorphosis
"If Gregor had onlybeen allowed to turn round he would have been back in his roomstraight away, but he was afraid that if he took the time to do thathis father would become impatient, and there was the threat of alethal blow to his back or head from the stick in his father's handany moment.",Franz Kafka,Metamorphosis
"Eventually, though, Gregor realised that he had nochoice as he saw, to his disgust, that he was quite incapable ofgoing backwards in a straight line; so he began, as quickly aspossible and with frequent anxious glances at his father, to turnhimself round.",Franz Kafka,Metamorphosis
"It went very slowly, but perhaps his father was ableto see his good intentions as he did nothing to hinder him, in factnow and then he used the tip of his stick to give directions from adistance as to which way to turn.",Franz Kafka,Metamorphosis
If only his father would stopthat unbearable hissing!,Franz Kafka,Metamorphosis
It was making Gregor quite confused.,Franz Kafka,Metamorphosis
"Whenhe had nearly finished turning round, still listening to thathissing, he made a mistake and turned himself back a little the wayhe had just come.",Franz Kafka,Metamorphosis
"He was pleased when he finally had his head infront of the doorway, but then saw that it was too narrow, and hisbody was too broad to get through it without further difficulty.",Franz Kafka,Metamorphosis
"Inhis present mood, it obviously did not occur to his father to openthe other of the double doors so that Gregor would have enough spaceto get through.",Franz Kafka,Metamorphosis
He was merely fixed on the idea that Gregor shouldbe got back into his room as quickly as possible.,Franz Kafka,Metamorphosis
Nor would he everhave allowed Gregor the time to get himself upright as preparationfor getting through the doorway.,Franz Kafka,Metamorphosis
"What he did, making more noisethan ever, was to drive Gregor forwards all the harder as if therehad been nothing in the way; it sounded to Gregor as if there wasnow more than one father behind him; it was not a pleasantexperience, and Gregor pushed himself into the doorway withoutregard for what might happen.",Franz Kafka,Metamorphosis
"One side of his body lifted itself,he lay at an angle in the doorway, one flank scraped on the whitedoor and was painfully injured, leaving vile brown flecks on it,soon he was stuck fast and would not have been able to move at allby himself, the little legs along one side hung quivering in the airwhile those on the other side were pressed painfully against theground.",Franz Kafka,Metamorphosis
"Then his father gave him a hefty shove from behind whichreleased him from where he was held and sent him flying, and heavilybleeding, deep into his room.",Franz Kafka,Metamorphosis
"The door was slammed shut with thestick, then, finally, all was quiet.IIIt was not until it was getting dark that evening that Gregor awokefrom his deep and coma-like sleep.",Franz Kafka,Metamorphosis
"He would have woken soonafterwards anyway even if he hadn't been disturbed, as he had hadenough sleep and felt fully rested.",Franz Kafka,Metamorphosis
