text,author,book
"Now there has to be a proper settling up.”“I am sorry this happened, sir.",Kobo Abe,The Ark Sakura
"But we do ask in principle that you restrict business activities to the place stipulated.”“Yes, certainly.",Kobo Abe,The Ark Sakura
"Sorry to have troubled you.” Palms facing us in a gesture of apology, Goggle Eyes backed speedily off and disappeared.",Kobo Abe,The Ark Sakura
"I was filled with remorse, abashed that for those few seconds I had doubted the insect dealer.“Thanks.",Kobo Abe,The Ark Sakura
You saved me.”“A lot of those guys are former cops.,Kobo Abe,The Ark Sakura
"Out to fill their quotas.”“Anyway, please take this,” I said, pressing the case on him.“It may not be as fancy as the one for the eupcaccias, but it’s pretty nice, don’t you think?",Kobo Abe,The Ark Sakura
"Real leather, hand-tooled.”“So the case is imposing and the contents are worthless, eh?At least you’re honest.”“No, no—this is a ticket to survival.",Kobo Abe,The Ark Sakura
Open it up and see for yourself.”“Survival?,Kobo Abe,The Ark Sakura
"Of what?”“The disaster, of course.”“What disaster?”“Well, don’t you think we’re teetering on the brink of disaster right now—nature, mankind, the earth, the whole world?”“As a matter of fact, I do.",Kobo Abe,The Ark Sakura
But my thinking so isn’t going to make any difference.”“Come on.,Kobo Abe,The Ark Sakura
"I’ll show you.”I stood up and motioned for him to follow, but the insect dealer remained where he was, making no move either to touch the ticket case or to get up from his chair.“It’s just not my line.",Kobo Abe,The Ark Sakura
"Social protest, that sort of thing.",Kobo Abe,The Ark Sakura
I’m the type who believes in letting things take their course.”“Nobody’s asking you to worry about anyone else.,Kobo Abe,The Ark Sakura
"This is strictly for you yourself.”“Thanks, anyway.",Kobo Abe,The Ark Sakura
I think I’ll pass it up.,Kobo Abe,The Ark Sakura
Who am I to survive when other people don’t?,Kobo Abe,The Ark Sakura
Isn’t it a sin to ask for too much?” There was something to what he said.,Kobo Abe,The Ark Sakura
"He had found my vulnerable spot.“Don’t you see, I want to trade you this for the rest of the eupcaccias.”“Some other time.",Kobo Abe,The Ark Sakura
What’s the rush?”“That just shows how little you know.,Kobo Abe,The Ark Sakura
The disaster is on its way.,Kobo Abe,The Ark Sakura
"Don’t you read the papers?”“Oh, yeah?",Kobo Abe,The Ark Sakura
When is it coming?”“It could very well be tomorrow.”“Not today?,Kobo Abe,The Ark Sakura
Tomorrow?”“I’m just talking possibilities.,Kobo Abe,The Ark Sakura
"It could come this very instant, for all I know.",Kobo Abe,The Ark Sakura
"All I’m saying is, it won’t be long.”“Want to bet?”“On what?”“On whether it comes in the next ten seconds.” He prepared to start the stopwatch attachment on his wristwatch.",Kobo Abe,The Ark Sakura
"“Ten thousand yen says this disaster you’re talking about doesn’t happen.”“I said I’m only talking possibilities.”“I’ll make it the next twenty seconds.”“Either way, it’s a toss-up.”“And in twenty minutes, or two hours, or two days, or two months, or two years, it’ll still be a toss-up, right?”“You mean the whole thing doesn’t interest you unless you can bet on it?”“Don’t be so touchy.",Kobo Abe,The Ark Sakura
"I know what you’re thinking: Even if it did come in twenty seconds, winning wouldn’t do you much good because you’d be too dead to collect.",Kobo Abe,The Ark Sakura
There could be no payoff unless it didn’t come.,Kobo Abe,The Ark Sakura
"Not much of a gamble any way you look at it.”“Then why not go ahead and take the ticket?”“What a depressing creature you are.”“Why?”“I just can’t relate to someone who goes around hawking the end of the world.”All right then, smart-ass, go ahead and drop dead if that’s what you want.",Kobo Abe,The Ark Sakura
"That head of yours looks terrific from the outside, but inside it must be stuffed with bean curd.",Kobo Abe,The Ark Sakura
"Probably I overestimated the eupcaccia too.“When you’re sorry, it’ll be too late,” I said.“I’m going to take a leak.”“You’re positive you don’t want it?”The insect dealer began to get up.",Kobo Abe,The Ark Sakura
It wouldn’t do to leave the precious ticket lying there any longer.,Kobo Abe,The Ark Sakura
"My hand started for it, but before I could reach it, he had slid his hand under mine and snatched it up, smiling broadly then as he adjusted his glasses.",Kobo Abe,The Ark Sakura
He might equally have been seeking reconciliation or merely teasing.“Wait back by the stall.,Kobo Abe,The Ark Sakura
"I’ll be right there.”“Don’t walk out on me, now.”“All my stuff is still there.”“You mean the eupcaccias?",Kobo Abe,The Ark Sakura
"You were going to throw them away, anyway.",Kobo Abe,The Ark Sakura
What kind of a guarantee is that?” He took off his watch and set it where the ticket case had been.,Kobo Abe,The Ark Sakura
"“It’s a Seiko Chronograph, brand-new.",Kobo Abe,The Ark Sakura
"Don’t you make off with it.”3THE SHILLS RAN AWAYWITH THE TICKETS TO SURVIVALEverything in the insect dealer’s stall was packed up, backing his assertion that he had decided to quit.",Kobo Abe,The Ark Sakura
The left-hand stall across the way—I’ve forgotten what it was selling—had likewise ceased business.,Kobo Abe,The Ark Sakura
"The sky threatened rain any minute, and the hour was six-twenty—almost closing time.",Kobo Abe,The Ark Sakura
"I entered the stall from the side, ducking under the canvas, and found in place of a chair a large suitcase, which doubtless contained the rest of the eupcaccias.",Kobo Abe,The Ark Sakura
"Overly conscious, as always, of the eyes of others, I lowered myself onto the suitcase, shoulders hunched to avoid looking conspicuous.",Kobo Abe,The Ark Sakura
I needn’t have worried.,Kobo Abe,The Ark Sakura
The few remaining shoppers went scurrying past like young crabs racing to catch the tide.I transferred the insect dealer’s watch from my back pocket to my shirt pocket.,Kobo Abe,The Ark Sakura
"My spirits were low—not, I thought, solely because of the weather.",Kobo Abe,The Ark Sakura
Was I sorry already that I had let him have the ticket?,Kobo Abe,The Ark Sakura
"With what eagerness I had waited for and dreamed of this event—the finding of a companion—yet now that one had made his appearance, I began shrinking back.",Kobo Abe,The Ark Sakura
A bad habit.,Kobo Abe,The Ark Sakura
Must take a more positive view.,Kobo Abe,The Ark Sakura
He wasn’t a bad fellow in the least.,Kobo Abe,The Ark Sakura
"A bit plain-spoken, but that was better than a lot of high-sounding talk.",Kobo Abe,The Ark Sakura
Not just anyone could have discovered the eupcaccia.,Kobo Abe,The Ark Sakura
"He was probably a lot more quick-witted than he let on.The first crew member, above all, had to be far more than a mere cabin boy.To erase any doubts, as soon as he came back from the men’s room I could inform him that I was the captain, and have him sign a form stating that once aboard, he agreed unconditionally to obey any orders to disembark.",Kobo Abe,The Ark Sakura
The ship was mine.,Kobo Abe,The Ark Sakura
"I discovered her, designed her, and built her.",Kobo Abe,The Ark Sakura
It was only proper for the crew to fall in line with my policies.,Kobo Abe,The Ark Sakura
"Of course if he had a mind to disobey, no mere signature was going to stop him.In which case I’d have no choice but to put my punitive system into action.",Kobo Abe,The Ark Sakura
"Basically a defense against invaders from outside, the apparatus was capable of inflicting fatal injury; but for communal living to succeed, minimum standards of order had to be preserved.",Kobo Abe,The Ark Sakura
"Certainly I had no plan or desire to throw my weight around as captain, but then again, it wouldn’t do to turn the ark into a great coffin.I couldn’t keep putting off the decision.",Kobo Abe,The Ark Sakura
"Unless I compromised somewhere, plainly I would find myself battling windmills forever.",Kobo Abe,The Ark Sakura
One or two people could never run a ship that size; my plans called ultimately for a crew of 385.,Kobo Abe,The Ark Sakura
"Unless I wanted to see the ship superannuated before ever weighing anchor, I had better make up my mind to take the insect dealer on board.The lady directly across the way (whose stall boasted a collection of thousands of different matchbooks and matchboxes, candy wrappers and whatnot) had begun packing in a hurry.Apparently annoyed by the failure of her goods to sell, she was ripping off the tarpaulin and stuffing it into her valise without even taking time to remove the thumbtacks.",Kobo Abe,The Ark Sakura
"It was no wonder her sales were poor; the eupcaccia was eccentric in its way, but her merchandise was just too idiosyncratic.",Kobo Abe,The Ark Sakura
"She herself, though past middle age, wore yellow sunglasses with a smart-looking kimono, for an effect somehow out of keeping with the surroundings.",Kobo Abe,The Ark Sakura
"To make matters worse, at the bottom of her sign were the pathetic words “Mementoes of My Departed Husband,” which could only serve to put off potential customers.",Kobo Abe,The Ark Sakura
Perhaps the insect dealer had been right: expecting too much was indeed a sin.The man selling a water cannon (not water pistol) at the stall on my immediate right was seated chin in hands by a peculiar machine placed directly on the floor.,Kobo Abe,The Ark Sakura
A tape recording recited his spiel for him while he looked resentfully up at the sky.,Kobo Abe,The Ark Sakura
The clouds were higher than before; now a wisp swirled fitfully by at about the speed of a helicopter.,Kobo Abe,The Ark Sakura
"It looked as if the rain would hold off awhile longer, but no one was likely to buy a water cannon in any case.",Kobo Abe,The Ark Sakura
"Besides, the price was too high.",Kobo Abe,The Ark Sakura
